state,year,dopen,population,presdemvoteshlag1,demmv,demvoteshlag1,demvoteshlag2,demvoteshfor1,demvoteshfor2,demwinprv1,demwinprv2,dmidterm,dpresdem
"Mississippi",1948,1,2076000,0,100,100,100,100,95.56697,1,1,0,1
"Mississippi",1952,1,2152000,0,100,100,100,95.56697,100,1,1,0,1
"Mississippi",1954,1,2064000,0,91.13394,100,100,100,91.80643,1,1,1,0
"Mississippi",1958,1,2086000,0,100,95.56697,100,91.80643,100,1,1,1,0
"Mississippi",1960,1,2178000,0,83.61287,100,95.56697,100,65.4553,1,1,0,0
"Mississippi",1964,1,2241000,36.34223,100,91.80643,100,65.4553,88.40491,1,1,0,1
"Mississippi",1966,1,2245000,0,38.67684,100,91.80643,88.40491,58.08817,1,1,1,1
"Mississippi",1970,1,2216994,0,76.80984,65.4553,100,58.08817,100,1,1,1,0
"Mississippi",1972,1,2307117,0,19.40748,88.40491,65.4553,100,31.7593,1,1,0,0
"Mississippi",1976,1,2429756,19.62682,100,58.08817,88.40491,31.7593,64.19881,1,1,0,0
"Mississippi",1978,1,2487816,49.56316,-13.29512,100,58.08817,64.19881,39.05801,1,1,1,1
"Mississippi",1982,1,2556777,48.09225,28.39762,31.7593,100,39.05801,46.0896,0,1,1,0
"Mississippi",1984,1,2578051,48.09225,-21.88398,64.19881,31.7593,46.0896,0,1,0,0,0
"Mississippi",1988,1,2580352,37.42328,-7.8208,39.05801,64.19881,0,31.20485,0,1,0,0
"Mississippi",1990,0,2577426,39.06714,-100,46.0896,39.05801,31.20485,27.38789,0,0,1,0
"Mississippi",1994,0,2663450,40.76806,-37.5903,0,46.0896,27.38789,31.59401,0,0,1,0
"Mississippi",1996,0,2709925,40.76806,-43.64671,31.20485,0,31.59401,0,0,0,0,0
"Mississippi",2000,0,2844754,44.0811,-34.28588,27.38789,31.20485,0,34.86539,0,0,0,0
"Mississippi",2002,0,2858681,40.6981,-84.57942,31.59401,27.38789,34.86539,38.56495,0,0,1,0
"Mississippi",2008,0,2947806,39.7601,-22.87009,34.86539,0,,,0,0,0,0
"North Carolina",1914,0,2421000,59.23758,16.39361,,,60.49885,57.51704,,,1,1
"North Carolina",1918,0,2522000,58.09576,20.9977,58.09507,,57.51704,61.5509,1,,1,1
"North Carolina",1920,0,2588000,58.09576,15.03408,60.49885,58.09507,61.5509,60.50826,1,1,0,1
"North Carolina",1924,0,2830000,56.69128,23.1018,57.51704,60.49885,60.50826,60.60939,1,1,0,0
"North Carolina",1930,1,3167000,45.06447,21.21879,60.50826,61.5509,68.25648,70.76859,1,1,1,0
"North Carolina",1932,1,3227000,45.06447,36.51296,60.60939,60.50826,70.76859,63.82899,1,1,0,0
"North Carolina",1936,0,3346000,69.93246,41.53719,68.25648,60.60939,63.82899,65.91312,1,1,0,1
"North Carolina",1938,0,3440000,73.39949,27.65799,70.76859,68.25648,65.91312,70.25242,1,1,1,1
"North Carolina",1944,1,3560000,74.03105,40.50484,65.91312,63.82899,70.73194,68.66474,1,1,0,1
"North Carolina",1956,0,4309000,53.91012,33.1151,65.89568,68.66474,61.44252,60.44604,1,1,0,0
"North Carolina",1960,0,4556000,50.66322,22.88505,66.55755,65.89568,60.44604,55.59337,1,1,0,0
"North Carolina",1962,0,4707000,52.10865,20.89208,61.44252,66.55755,55.59337,60.55672,1,1,1,1
"North Carolina",1966,0,4896000,56.15089,11.19074,60.44604,61.44252,60.55672,45.99485,1,1,1,1
"North Carolina",1968,0,5004000,56.15089,21.11344,55.59337,60.44604,45.99485,62.11246,1,1,0,1
"North Carolina",1972,1,5301150,29.23559,-8.010303,60.55672,55.59337,62.11246,45.48835,1,1,0,0
"North Carolina",1974,1,5470911,28.88855,25.1044,45.99485,60.55672,45.48835,49.37811,0,1,1,0
"North Carolina",1978,0,5759492,55.26919,-9.023309,62.11246,45.99485,49.37811,47.8099,1,0,1,1
"North Carolina",1984,0,6164006,47.18285,-3.853416,49.37811,45.48835,51.75935,47.42849,0,0,0,0
"North Carolina",1986,1,6321578,37.89196,3.518692,47.8099,49.37811,47.42849,46.31751,0,0,1,0
"North Carolina",1990,0,6656987,41.70631,-5.110109,51.75935,47.8099,46.31751,45.91806,1,0,1,0
"North Carolina",1992,0,6831850,41.70631,-4.029536,47.42849,51.75935,45.91806,51.15129,0,1,0,0
"North Carolina",1996,0,7307658,42.65337,-6.72642,46.31751,47.42849,51.15129,44.95502,0,0,0,0
"North Carolina",1998,0,7545828,44.03553,4.139569,45.91806,46.31751,44.95502,47.01868,0,0,1,0
"North Carolina",2002,1,8326201,43.20092,-8.608559,51.15129,45.91806,47.01868,52.65278,1,0,1,0
"North Carolina",2004,1,8553152,43.20092,-4.577166,44.95502,51.15129,52.65278,43.04662,0,1,0,0
"North Carolina",2008,0,9309449,43.58315,8.469185,47.01868,44.95502,43.04662,,0,0,0,0
"North Carolina",2010,0,9535483,49.70438,-11.76552,52.65278,47.01868,,,1,0,1,0
"South Carolina",1914,0,1622000,95.93675,99.52164,,,100,99.99844,,,1,1
"South Carolina",1918,0,1746000,96.70837,100,99.76082,,99.99844,100,1,,1,1
"South Carolina",1920,0,1685000,96.70837,99.99689,100,99.76082,100,100,1,1,0,1
"South Carolina",1924,1,1710000,96.05137,100,99.99844,100,100,100,1,1,0,0
"South Carolina",1926,0,1726000,96.55798,100,100,99.99844,100,98.1437,1,1,1,0
"South Carolina",1930,1,1745000,91.39275,100,100,100,98.1437,98.55756,1,1,1,0
"South Carolina",1932,0,1748000,91.39275,96.28739,100,100,98.55756,98.89756,1,1,0,0
"South Carolina",1942,0,2007000,95.63258,99.98287,98.89756,98.55756,92.94252,96.44838,1,1,1,1
"South Carolina",1944,1,1943000,95.63258,89.0442,99.99143,98.89756,96.44838,99.92641,1,1,0,1
"South Carolina",1950,0,2117000,24.14446,99.85281,96.44838,92.94252,0,82.20553,1,1,1,1
"South Carolina",1956,0,2229000,50.72038,64.45535,0,99.92641,99.96912,57.16095,0,1,0,0
"South Carolina",1966,0,2520000,41.1074,-24.37628,57.16095,99.96912,61.89124,36.68851,1,1,1,1
"South Carolina",1968,0,2559000,41.1074,23.78476,37.81186,57.16095,36.68851,69.50197,0,1,0,1
"South Carolina",1972,0,2719197,29.60907,-26.5968,61.89124,37.81186,69.50197,44.42097,1,0,0,0
"South Carolina",1974,0,2844749,27.72034,40.88255,36.68851,61.89124,44.42097,70.36806,0,1,1,0
"South Carolina",1978,0,3044364,56.16952,-11.15806,69.50197,36.68851,70.36806,31.80732,1,0,1,1
"South Carolina",1980,1,3121820,56.16952,40.73613,44.42097,69.50197,31.80732,63.07207,0,1,0,1
"South Carolina",1984,0,3271868,48.15788,-35.00388,70.36806,44.42097,63.07207,32.51722,1,0,0,0
"South Carolina",1986,0,3342758,35.56517,27.44146,31.80732,70.36806,32.51722,50.06871,0,1,1,0
"South Carolina",1990,0,3499064,37.5812,-31.69241,63.07207,31.80732,50.06871,43.99546,1,0,1,0
"South Carolina",1992,0,3600576,37.5812,3.122148,32.51722,63.07207,43.99546,52.67768,0,1,0,0
"South Carolina",1996,0,3738974,39.87553,-9.377527,50.06871,32.51722,52.67768,44.18694,1,0,0,0
"South Carolina",1998,0,3839578,43.96004,6.988141,43.99546,50.06871,44.18694,44.1006,0,1,1,0
"South Carolina",2002,1,4107795,40.90215,-10.21362,52.67768,43.99546,44.1006,42.24687,1,0,1,0
"South Carolina",2004,1,4210921,40.90215,-9.565553,44.18694,52.67768,42.24687,27.64632,0,1,0,0
"South Carolina",2008,0,4528996,40.90293,-15.27778,44.1006,44.18694,27.64632,,0,0,0,0
"South Carolina",2010,0,4625364,44.91468,-33.8319,42.24687,44.1006,,,0,0,1,0
"Texas",1916,0,4444000,72.74065,68.20644,,,86.66741,66.63272,,,0,1
"Texas",1918,0,4666000,76.99097,74.26082,81.29472,,66.63272,85.39583,1,,1,1
"Texas",1922,1,4955000,59.39636,33.26544,86.66741,81.29472,85.39583,81.21171,1,1,1,0
"Texas",1924,0,5210000,59.39636,70.79166,66.63272,86.66741,81.21171,86.90869,1,1,0,0
"Texas",1928,1,5675000,73.65062,62.53875,85.39583,66.63272,86.90869,96.68221,1,1,0,0
"Texas",1930,0,5844000,48.13715,74.17603,81.21171,85.39583,96.68221,92.55536,1,1,1,0
"Texas",1934,0,6053000,88.18316,93.83892,86.90869,81.21171,92.55536,94.26639,1,1,1,1
"Texas",1940,0,6425000,86.94271,88.57127,92.55536,96.68221,94.89219,88.53791,1,1,0,1
"Texas",1942,0,6711000,80.87964,90.50346,94.26639,92.55536,88.53791,66.21533,1,1,1,1
"Texas",1946,0,7197000,71.39009,77.07581,94.89219,94.26639,66.21533,99.96893,1,1,1,1
"Texas",1948,1,7626000,71.39009,33.27043,88.53791,94.89219,99.96893,84.7353,1,1,0,1
"Texas",1954,0,8382000,46.68982,69.94587,99.96893,66.21533,74.57872,57.97422,1,1,1,0
"Texas",1958,0,9252000,43.98384,50.95791,84.7353,99.96893,57.97422,56.22269,1,1,1,0
"Texas",1964,0,10270000,50.51969,12.65896,57.97422,74.57872,43.11975,53.49427,1,1,0,1
"Texas",1966,0,10492000,63.31575,-13.30356,56.22269,57.97422,53.49427,44.28904,1,1,1,1
"Texas",1970,1,11198655,41.13793,7.069555,43.11975,56.22269,44.28904,56.78015,0,1,1,0
"Texas",1972,0,11759148,41.13793,-9.106645,53.49427,43.11975,56.78015,49.25964,1,0,0,0
"Texas",1976,0,12904089,33.25254,14.54597,44.28904,53.49427,49.25964,58.59415,0,1,0,0
"Texas",1978,0,13500429,51.13895,-.528726,56.78015,44.28904,58.59415,41.4468,1,0,1,1
"Texas",1982,0,15331415,41.42002,18.09377,49.25964,56.78015,41.4468,59.16678,0,1,1,0
"Texas",1984,1,16007086,41.42002,-17.10125,58.59415,49.25964,59.16678,37.41306,1,0,0,0
"Texas",1990,0,17044714,43.34937,-22.82405,59.16678,41.4468,38.3093,43.94033,1,0,1,0
"Texas",1994,0,18338319,37.07846,-22.53777,37.41306,59.16678,43.94033,32.3471,0,1,1,0
"Texas",1996,0,19006240,37.07846,-10.8351,38.3093,37.41306,32.3471,43.32638,0,0,0,0
"Texas",2000,0,20851028,43.83177,-32.68902,43.94033,38.3093,43.32638,36.04458,0,0,0,0
"Texas",2002,1,21690325,37.98196,-11.9735,32.3471,43.94033,36.04458,42.83788,0,0,1,0
"Texas",2006,0,23359580,38.22418,-25.64713,43.32638,32.3471,42.83788,,0,0,1,0
"Texas",2008,0,24309039,38.22418,-11.983,36.04458,43.32638,,,0,0,0,0
"Kentucky",1914,1,2395000,48.48182,9.195158,,,50.76931,49.72429,,,1,1
"Kentucky",1918,1,2425000,51.91337,1.538622,51.80174,,49.72429,48.44375,1,,1,1
"Kentucky",1920,0,2421000,51.91337,-.5514294,50.76931,51.80174,48.44375,51.83689,1,1,0,1
"Kentucky",1926,1,2545000,46.1435,3.673777,48.44375,49.72429,52.13398,59.14592,0,0,1,0
"Kentucky",1930,1,2623000,40.5111,4.267967,51.83689,48.44375,59.14592,58.7991,1,0,1,0
"Kentucky",1932,0,2676000,40.5111,18.63037,52.13398,51.83689,58.7991,62.02761,1,1,0,0
"Kentucky",1938,0,2800000,58.50638,24.05523,58.7991,59.14592,55.34092,54.81204,1,1,1,1
"Kentucky",1950,0,2945000,56.73755,9.055227,51.38909,54.81204,54.46398,49.65332,1,1,1,1
"Kentucky",1956,0,2898000,49.91492,-.6933689,54.46398,54.16334,40.82133,47.24371,1,1,0,0
"Kentucky",1960,0,3038000,45.21264,-18.35734,49.65332,54.46398,47.24371,35.48269,0,1,0,0
"Kentucky",1966,0,3147000,64.01451,-29.03463,47.24371,40.82133,47.61657,50.92686,0,0,1,1
"Kentucky",1968,1,3195000,64.01451,-3.743908,35.48269,47.24371,50.92686,53.54011,0,0,0,1
"Kentucky",1972,1,3335728,37.64974,3.296492,47.61657,35.48269,53.54011,60.97742,0,0,0,0
"Kentucky",1974,0,3416315,34.76902,9.44029,50.92686,47.61657,60.97742,65.1249,1,0,1,0
"Kentucky",1978,0,3609976,52.75425,24.11243,53.54011,50.92686,65.1249,49.49138,1,1,1,1
"Kentucky",1980,1,3660777,52.75425,30.2498,60.97742,53.54011,49.49138,74.38209,1,1,0,1
"Kentucky",1984,0,3695453,47.61348,-.421676,65.1249,60.97742,74.38209,47.81345,1,1,0,0
"Kentucky",1986,0,3687809,39.40125,48.79001,49.49138,65.1249,47.81345,62.88334,0,1,1,0
"Kentucky",1990,0,3692584,43.88359,-4.373097,74.38209,49.49138,62.88334,42.84562,1,0,1,0
"Kentucky",1992,0,3756358,43.88359,27.07156,47.81345,74.38209,42.84562,49.15699,0,1,0,0
"Kentucky",1996,0,3881051,44.55114,-12.60721,62.88334,47.81345,49.15699,35.31974,1,0,0,0
"Kentucky",1998,1,3934310,45.84218,-.5907059,42.84562,62.88334,35.31974,49.34318,0,1,1,0
"Kentucky",2002,0,4089875,41.37439,-29.34621,49.15699,42.84562,49.34318,47.03438,0,0,1,0
"Kentucky",2004,0,4146101,41.37439,-1.313648,35.31974,49.15699,47.03438,44.22095,0,0,0,0
"Kentucky",2008,0,4289878,39.68707,-5.931237,49.34318,35.31974,44.22095,,0,0,0,0
"Kentucky",2010,1,4339367,41.16811,-11.46861,47.03438,49.34318,,,0,0,1,0
"Maryland",1914,0,1389000,48.57035,7.09748,,,47.61781,43.25032,,,1,1
"Maryland",1916,1,1415000,48.57035,-1.701814,50.98897,,43.25032,52.61167,1,,0,1
"Maryland",1920,0,1464000,52.80092,-4.038486,47.61781,50.98897,52.61167,57.63219,0,1,0,1
"Maryland",1922,0,1509000,42.15801,6.984293,43.25032,47.61781,57.63219,45.23559,0,0,1,0
"Maryland",1926,0,1576000,41.28823,16.34352,52.61167,43.25032,45.23559,66.2176,1,0,1,0
"Maryland",1928,0,1610000,41.28823,-8.812467,57.63219,52.61167,66.2176,56.09685,1,1,0,0
"Maryland",1932,0,1678000,42.32551,35.0111,45.23559,57.63219,56.09685,68.27582,0,1,0,0
"Maryland",1934,1,1710000,61.50309,14.14441,66.2176,45.23559,68.27582,65.90961,1,0,1,1
"Maryland",1938,0,1766000,62.34829,38.98647,56.09685,66.2176,65.90961,61.73111,1,1,1,1
"Maryland",1940,,1839000,62.34829,31.81923,68.27582,56.09685,61.73111,50.17623,1,1,0,1
"Maryland",1944,0,2118000,58.25398,23.46221,65.90961,68.27582,50.17623,45.9996,1,1,0,1
"Maryland",1946,1,2214000,51.95952,.3524512,61.73111,65.90961,45.9996,47.46243,1,1,1,1
"Maryland",1950,0,2343000,47.83162,-7.002926,50.17623,61.73111,47.46243,46.97641,1,1,1,1
"Maryland",1952,1,2500000,47.83162,-5.075142,45.9996,50.17623,46.97641,49.01567,0,1,0,1
"Maryland",1956,0,2811000,43.82534,-6.047186,47.46243,45.9996,49.01567,62.03286,0,0,0,0
"Maryland",1958,0,2982000,39.96489,-1.968661,46.97641,47.46243,62.03286,62.77689,0,0,1,0
"Maryland",1962,1,3263000,53.61335,24.06585,49.01567,46.97641,62.77689,39.10703,0,0,1,1
"Maryland",1964,0,3492000,53.61335,25.55444,62.03286,49.01567,39.10703,48.14267,1,0,0,1
"Maryland",1968,0,3815000,65.47003,-8.690453,62.77689,62.03286,48.14267,42.67133,1,1,0,1
"Maryland",1970,0,3923897,43.58648,-2.565742,39.10703,62.77689,42.67133,56.55216,0,1,1,0
"Maryland",1974,0,4118815,37.35976,-14.65733,48.14267,39.10703,56.55216,33.83268,0,0,1,0
"Maryland",1976,0,4150539,37.35976,17.70041,42.67133,48.14267,33.83268,63.45765,0,0,0,0
"Maryland",1980,1,4216975,53.03542,-32.33465,56.55216,42.67133,63.45765,60.68691,1,0,0,1
"Maryland",1982,0,4282923,47.13813,26.91529,33.83268,56.55216,60.68691,61.78886,0,1,1,0
"Maryland",1986,1,4486957,47.01639,21.37391,63.45765,33.83268,61.78886,70.99881,1,0,1,0
"Maryland",1988,0,4657904,47.01639,23.6001,60.68691,63.45765,70.99881,59.09887,1,1,0,0
"Maryland",1992,0,4902545,48.19904,42.02135,61.78886,60.68691,59.09887,70.50397,1,1,0,0
"Maryland",1994,0,4985411,49.80091,18.20292,70.99881,61.78886,70.50397,63.17809,1,1,1,0
"Maryland",1998,0,5130072,54.25478,41.00795,59.09887,70.99881,63.17809,64.76851,1,1,1,0
"Maryland",2000,0,5296647,54.25478,26.44386,70.50397,59.09887,64.76851,54.2056,1,1,0,0
"Maryland",2004,0,5546935,56.46094,31.06239,63.17809,70.50397,54.2056,62.19298,1,1,0,0
"Maryland",2006,1,5627367,55.91425,10.01017,64.76851,63.17809,62.19298,,1,1,1,0
"Maryland",2010,0,5773552,61.91934,26.43961,54.2056,64.76851,,,1,1,1,0
"Oklahoma",1914,0,1824000,46.96327,18.53491,,,55.43624,44.5878,,,1,1
"Oklahoma",1918,0,1969000,50.67031,14.70314,47.97004,,44.5878,35.41002,1,,1,1
"Oklahoma",1920,1,2055000,50.67031,-5.992794,55.43624,47.97004,35.41002,54.77505,1,1,0,1
"Oklahoma",1924,1,2179000,44.49801,-26.16071,44.5878,55.43624,54.77505,52.29091,0,1,0,0
"Oklahoma",1926,0,2256000,48.46219,10.10203,35.41002,44.5878,52.29091,65.60853,0,0,1,0
"Oklahoma",1930,0,2401000,35.44056,4.751876,54.77505,35.41002,65.60853,67.9696,1,0,1,0
"Oklahoma",1932,0,2394000,35.44056,31.91297,52.29091,54.77505,67.9696,65.37003,1,1,0,0
"Oklahoma",1936,1,2365000,73.29603,36.42301,65.60853,52.29091,65.37003,44.75528,1,1,0,1
"Oklahoma",1938,0,2324000,66.83326,31.46099,67.9696,65.60853,44.75528,55.64555,1,1,1,1
"Oklahoma",1942,0,2215000,57.40815,-10.07345,65.37003,67.9696,55.64555,62.29859,1,1,1,1
"Oklahoma",1944,0,2043000,57.40815,11.62154,44.75528,65.37003,62.29859,54.81078,0,1,0,1
"Oklahoma",1948,1,2089000,55.56726,24.89453,55.64555,44.75528,54.81078,55.84333,1,0,0,1
"Oklahoma",1950,1,2233000,62.74704,9.621549,62.29859,55.64555,55.84333,55.34505,1,1,1,1
"Oklahoma",1954,0,2209000,45.41056,12.18323,54.81078,62.29859,55.34505,54.84439,1,1,1,0
"Oklahoma",1956,0,2273000,45.41056,10.69011,55.84333,54.81078,54.84439,53.2396,1,1,0,0
"Oklahoma",1962,0,2427000,40.98001,6.908855,54.84439,55.34505,53.72388,46.16095,1,1,1,1
"Oklahoma",1966,0,2454000,55.74633,7.447767,53.2396,54.84439,46.16095,47.57628,1,1,1,1
"Oklahoma",1968,0,2503000,55.74633,-5.550647,53.72388,53.2396,47.57628,48.89588,1,1,0,1
"Oklahoma",1972,1,2658646,31.98627,-3.852367,46.16095,53.72388,48.89588,65.48808,0,1,0,0
"Oklahoma",1974,0,2734768,23.99718,-.4843324,47.57628,46.16095,65.48808,43.54781,0,0,1,0
"Oklahoma",1978,1,2917336,48.74722,32.6273,48.89588,47.57628,43.54781,75.64096,0,0,1,1
"Oklahoma",1980,1,3025290,48.74722,-9.921661,65.48808,48.89588,75.64096,44.78519,1,0,0,1
"Oklahoma",1984,0,3285533,34.96766,52.21418,43.54781,65.48808,44.78519,83.17532,0,1,0,0
"Oklahoma",1986,0,3252735,30.66715,-10.42962,75.64096,43.54781,83.17532,38.19076,1,0,1,0
"Oklahoma",1990,0,3147105,41.28165,66.35062,44.78519,75.64096,38.19076,40.07624,0,1,1,0
"Oklahoma",1992,0,3204174,41.28165,-20.35857,83.17532,44.78519,40.07624,31.27765,1,0,0,0
"Oklahoma",1996,0,3289634,34.02473,-16.60381,38.19076,83.17532,31.27765,36.30993,0,1,0,0
"Oklahoma",1998,0,3339478,40.44913,-35.10288,40.07624,38.19076,36.30993,41.24489,0,0,1,0
"Oklahoma",2002,0,3489080,38.42691,-20.99224,31.27765,40.07624,41.24489,39.18388,0,0,1,0
"Oklahoma",2004,1,3525233,38.42691,-11.52044,36.30993,31.27765,39.18388,26.13319,0,0,0,0
"Oklahoma",2008,0,3668976,34.4296,-17.49597,41.24489,36.30993,26.13319,,0,0,0,0
"Oklahoma",2010,0,3751351,34.35492,-44.50352,39.18388,41.24489,,,0,0,1,0
"Tennessee",1916,1,2304000,52.80015,9.673012,,,62.17448,68.03235,,,0,1
"Tennessee",1918,1,2288000,56.3136,24.34896,54.42318,,68.03235,57.31029,1,,1,1
"Tennessee",1922,0,2424000,48.25716,36.06469,62.17448,54.42318,57.31029,59.32335,1,1,1,0
"Tennessee",1928,0,2624000,52.93127,18.64669,57.31029,68.03235,71.32487,63.39491,1,1,0,0
"Tennessee",1934,0,2784000,66.48414,27.58228,71.32487,59.32335,76.40874,70.80409,1,1,1,1
"Tennessee",1940,0,2935000,68.84531,41.61634,76.40874,63.39491,68.88141,66.59686,1,1,0,1
"Tennessee",1942,0,2939000,67.25048,47.36463,70.80409,76.40874,66.59686,65.32502,1,1,1,1
"Tennessee",1946,0,3074000,60.44876,40.42659,68.88141,70.80409,65.32502,74.18633,1,1,1,1
"Tennessee",1948,1,3216000,60.44876,31.87796,66.59686,68.88141,74.18633,69.95973,1,1,0,1
"Tennessee",1952,1,3352000,49.13872,53.31105,65.32502,66.59686,69.95973,79.00196,1,1,0,1
"Tennessee",1954,0,3359000,49.71234,39.91946,74.18633,65.32502,79.00196,71.74971,1,1,1,0
"Tennessee",1958,0,3471000,48.59539,59.9884,69.95973,74.18633,71.74971,53.62146,1,1,1,0
"Tennessee",1964,0,3771000,45.77524,7.243013,71.74971,79.00196,44.27454,47.38729,1,1,0,1
"Tennessee",1966,1,3822000,55.50887,-11.44457,53.62146,71.74971,47.38729,37.84581,1,1,1,1
"Tennessee",1970,0,3926018,28.12976,-3.900218,44.27454,53.62146,37.84581,52.45502,0,1,1,0
"Tennessee",1972,0,4094611,28.12976,-23.70222,47.38729,44.27454,52.45502,40.29306,0,0,0,0
"Tennessee",1976,0,4346928,29.74512,5.443192,37.84581,47.38729,40.29306,61.9243,0,0,0,0
"Tennessee",1978,0,4486314,55.94075,-15.24637,52.45502,37.84581,61.9243,60.71408,1,0,1,1
"Tennessee",1982,0,4646041,48.40769,23.85098,40.29306,52.45502,60.71408,65.08891,0,1,1,0
"Tennessee",1984,1,4686737,48.40769,26.91588,61.9243,40.29306,65.08891,67.72332,1,0,0,0
"Tennessee",1988,0,4822437,41.57222,30.56622,60.71408,61.9243,67.72332,42.09455,1,1,0,0
"Tennessee",1994,0,5163016,47.08479,-14.25718,67.72332,65.08891,36.82185,32.20719,1,1,1,0
"Tennessee",1996,0,5313576,47.08479,-24.54747,42.09455,67.72332,32.20719,44.34277,0,1,0,0
"Tennessee",2000,0,5689427,47.99871,-32.8885,36.82185,42.09455,44.34277,47.98923,0,0,0,0
"Tennessee",2002,1,5795918,47.2849,-9.931985,32.20719,36.82185,47.98923,31.64401,0,0,1,0
"Tennessee",2006,1,6088766,42.52529,-2.723187,44.34277,32.20719,31.64401,,0,0,1,0
"Tennessee",2008,0,6247411,42.52529,-33.50021,47.98923,44.34277,,,0,0,0,0
"West Virginia",1916,0,1414000,42.08605,-1.966602,,,45.40259,51.14611,,,0,1
"West Virginia",1918,1,1438000,48.46981,-8.131716,48.16913,,51.14611,47.72229,0,,1,1
"West Virginia",1922,0,1498000,43.29757,3.551239,45.40259,48.16913,47.72229,49.18203,0,0,1,0
"West Virginia",1924,1,1577000,43.29757,-3.194553,51.14611,45.40259,49.18203,61.908,1,0,0,0
"West Virginia",1928,0,1696000,44.07208,-1.493639,47.72229,51.14611,61.908,55.13678,0,1,0,0
"West Virginia",1930,1,1733000,41.03978,24.04974,49.18203,47.72229,55.13678,59.08465,0,0,1,0
"West Virginia",1934,0,1771000,54.4687,10.73576,61.908,49.18203,59.08465,56.32604,1,0,1,1
"West Virginia",1940,1,1907000,60.5605,12.65209,59.08465,55.13678,44.63514,50.32555,1,1,0,1
"West Virginia",1942,0,1831000,57.09892,-10.72972,56.32604,59.08465,50.32555,56.99186,1,1,1,1
"West Virginia",1946,0,1826000,54.88809,.6511092,44.63514,56.32604,56.99186,53.62006,0,1,1,1
"West Virginia",1948,0,1899000,54.88809,13.98373,50.32555,44.63514,53.62006,54.82001,1,0,0,1
"West Virginia",1958,0,1845000,45.92197,18.38578,54.82001,53.62006,55.33737,67.66835,1,1,1,0
"West Virginia",1960,0,1860000,45.92197,10.67498,59.19289,54.82001,67.66835,59.51048,1,1,0,0
"West Virginia",1964,0,1797000,52.73287,35.3367,55.33737,59.19289,59.51048,77.63625,1,1,0,1
"West Virginia",1966,0,1775000,67.93685,19.02096,67.66835,55.33737,77.63625,66.45023,1,1,1,1
"West Virginia",1970,0,1744237,49.60064,55.27251,59.51048,67.66835,66.45023,100,1,1,1,0
"West Virginia",1972,0,1797648,49.60064,32.90045,77.63625,59.51048,100,50.47806,1,1,0,0
"West Virginia",1976,0,1879503,36.38974,100,66.45023,77.63625,50.47806,68.4876,1,1,0,0
"West Virginia",1978,0,1923395,58.06952,.9561151,100,66.45023,68.4876,51.81761,1,1,1,1
"West Virginia",1982,0,1949604,49.81084,37.72417,50.47806,100,51.81761,64.76794,1,1,1,0
"West Virginia",1984,1,1927697,49.81084,4.092008,68.4876,50.47806,64.76794,68.32317,1,1,0,0
"West Virginia",1988,0,1830215,44.59784,29.53588,51.81761,68.4876,68.32317,69.01167,1,1,0,0
"West Virginia",1990,0,1792481,52.19811,36.64634,64.76794,51.81761,69.01167,76.64796,1,1,1,0
"West Virginia",1994,0,1818490,48.4088,38.02336,68.32317,64.76794,76.64796,77.75193,1,1,1,0
"West Virginia",1996,0,1818983,48.4088,53.29592,69.01167,68.32317,77.75193,63.11135,1,1,0,0
"West Virginia",2000,0,1808193,51.5056,57.59623,76.64796,69.01167,63.11135,64.42407,1,1,0,0
"West Virginia",2002,0,1805414,45.59267,26.22271,77.75193,76.64796,64.42407,63.72703,1,1,1,0
"West Virginia",2008,0,1840310,43.19971,27.471,64.42407,63.11135,,,1,1,0,0
"Arizona",1914,0,253000,43.58509,25.41939,,,55.3678,44.83262,,,1,1
"Arizona",1916,1,282000,43.58509,15.97369,53.23649,,44.83262,65.03275,1,,0,1
"Arizona",1920,0,340000,57.17093,-10.33476,55.3678,53.23649,65.03275,58.3377,1,1,0,1
"Arizona",1922,0,360000,44.38869,30.06549,44.83262,55.3678,58.3377,54.24744,0,1,1,0
"Arizona",1926,0,403000,35.4714,16.67539,65.03275,44.83262,54.24744,66.66786,1,0,1,0
"Arizona",1928,0,422000,35.4714,8.494878,58.3377,65.03275,66.66786,72.02726,1,1,0,0
"Arizona",1932,0,426000,42.23048,34.6061,54.24744,58.3377,72.02726,76.52185,1,1,0,0
"Arizona",1934,0,428000,67.0303,46.39374,66.66786,54.24744,76.52185,71.61101,1,1,1,1
"Arizona",1938,0,466000,69.84528,53.0437,72.02726,66.66786,71.61101,69.36787,1,1,1,1
"Arizona",1940,1,499000,69.84528,43.63054,76.52185,72.02726,69.36787,69.18074,1,1,0,1
"Arizona",1944,0,610000,63.49483,38.73574,71.61101,76.52185,69.18074,62.80444,1,1,0,1
"Arizona",1946,0,616000,58.79797,39.05144,69.36787,71.61101,62.80444,48.69367,1,1,1,1
"Arizona",1950,0,750000,53.79437,25.60888,69.18074,69.36787,48.69367,61.38653,1,1,1,1
"Arizona",1952,0,842000,53.79437,-2.612653,62.80444,69.18074,61.38653,43.94411,1,1,0,1
"Arizona",1956,0,1053000,41.65023,22.77306,48.69367,62.80444,43.94411,54.9405,0,1,0,0
"Arizona",1958,0,1193000,38.90093,-12.11179,61.38653,48.69367,54.9405,48.57291,1,0,1,0
"Arizona",1962,0,1471000,44.36261,9.880999,43.94411,61.38653,48.57291,42.78365,0,1,1,1
